-2176.00, -3136.00, 13440.00
-2176.00, -3136.00, 13440.00
-2560.00, -3072.00, 12992.00
-2560.00, -3072.00, 12992.00
-2880.00, -3072.00, 14464.00
-2880.00, -3072.00, 14464.00
-2752.00, -3392.00, 14976.00
-2752.00, -3392.00, 14976.00
-2752.00, -3392.00, 13952.00
-2432.00, -3904.00, 13888.00
-2432.00, -3904.00, 13888.00
-2112.00, -3776.00, 13440.00
-2112.00, -3776.00, 13440.00
-2752.00, -3200.00, 14016.00
-2752.00, -3200.00, 14016.00
-3072.00, -3008.00, 14720.00
-3072.00, -3008.00, 14720.00
-2752.00, -3072.00, 14592.00
-2752.00, -3072.00, 14592.00
-2240.00, -3392.00, 13440.00
-2240.00, -3392.00, 13440.00
-2112.00, -3456.00, 12992.00
-2112.00, -3456.00, 12992.00
-2112.00, -3456.00, 12992.00
-2368.00, -3520.00, 13888.00
-2368.00, -3520.00, 13888.00
-2944.00, -3136.00, 14784.00
-2944.00, -3136.00, 14784.00
-2688.00, -3264.00, 14656.00
-2688.00, -3264.00, 14656.00
-2368.00, -3392.00, 14016.00
-2368.00, -3392.00, 14016.00
-2624.00, -3392.00, 13504.00
-2624.00, -3392.00, 13504.00
-2816.00, -3392.00, 13504.00
-2816.00, -3392.00, 13504.00
-2816.00, -3392.00, 13504.00
-2496.00, -3456.00, 14400.00
-2496.00, -3456.00, 14400.00
-2368.00, -3136.00, 14144.00
-2368.00, -3136.00, 14144.00
-2624.00, -3072.00, 13632.00
-2624.00, -3072.00, 13632.00
-2624.00, -3520.00, 13696.00
-2624.00, -3520.00, 13696.00
-2496.00, -3776.00, 13824.00
-2496.00, -3776.00, 13824.00
-2688.00, -3328.00, 14272.00
-2688.00, -3328.00, 14272.00
-2496.00, -3264.00, 14400.00
-2496.00, -3264.00, 14400.00
-2496.00, -3264.00, 14400.00
-2496.00, -3328.00, 14016.00
-2496.00, -3328.00, 14016.00
-2688.00, -3264.00, 13696.00
-2688.00, -3264.00, 13696.00
-2816.00, -3392.00, 14208.00
-2816.00, -3392.00, 14208.00
-2560.00, -3520.00, 14400.00
-2560.00, -3520.00, 14400.00
-2432.00, -3392.00, 13824.00
-2432.00, -3392.00, 13824.00
-2496.00, -3264.00, 13312.00
-2496.00, -3264.00, 13312.00
-2496.00, -3264.00, 13312.00
-2944.00, -3264.00, 13760.00
-2944.00, -3264.00, 13760.00
-3008.00, -3200.00, 14656.00
-3008.00, -3200.00, 14656.00
-2560.00, -3520.00, 14464.00
-2560.00, -3520.00, 14464.00
-2112.00, -3776.00, 13760.00
-2112.00, -3776.00, 13760.00
-2176.00, -3456.00, 13440.00
-2176.00, -3456.00, 13440.00
-3008.00, -2944.00, 13952.00
-3008.00, -2944.00, 13952.00
-3008.00, -2944.00, 13952.00
-3200.00, -3136.00, 14528.00
-3200.00, -3136.00, 14528.00
-2624.00, -3328.00, 14080.00
